"","autor","fecha","tweet_id","texto"
"535","auronplay",2022-02-23 20:54:13,"1496589236052635650","Os dejo un vídeo de los mejores momentos jugando al Horizon Forbidden West el otro día (juegazo exclusivo de… https://t.co/bgPj62WwVj"
"536","auronplay",2022-02-22 20:31:50,"1496221215282929668","aprobar la ESO (educación secundaria obligatoria) es bastante más sencillo que jugar al LOL"
"537","auronplay",2022-02-22 14:51:23,"1496135535479431171","@KOI @GiantsGaming reforzando la amistad 🤙🤒"
"538","auronplay",2022-02-22 14:41:44,"1496133108042801163","@GiantsGaming @KOI por favor daos un beso quiero verlo 😳"
"539","auronplay",2022-02-22 14:27:52,"1496129617169731585","@JavalinoGames me fumo yo ese cohete y acabo en coma"
"540","auronplay",2022-02-22 12:16:30,"1496096560052117507","@IbaiLlanos cagaste @Rafitta_tt voy a por ti"
"541","auronplay",2022-02-22 01:33:49,"1495934821507510276","@IbaiLlanos raul https://t.co/GYqEfn3Pq2"
"542","auronplay",2022-02-21 20:53:29,"1495864273876271113","@t_leog @_biyin_ grandeeee! felicidades! ❤️❤️"
"543","auronplay",2022-02-21 14:15:42,"1495764169794203654","@Baez_7cris mucho ánimo amigo, quédate con lo bueno que compartiste con él durante estos años."
"544","auronplay",2022-02-21 01:39:17,"1495573810732572674","@TheGrefg me suda la polla el juego, la miniatura, el vídeo y tú también, la verdad jajaja"
"545","auronplay",2022-02-21 01:04:40,"1495565100387905545","@sAnDy_aramis mi brazo https://t.co/n0NydUSR7F"
"546","auronplay",2022-02-21 00:28:09,"1495555907295531014","@Ey3s_Morphine espero que así te guste más 😎🤙 https://t.co/9CNREkzxDy"
"547","auronplay",2022-02-21 00:22:44,"1495554545694527492","@Ey3s_Morphine me suda la polla el juego, la miniatura, el vídeo y tú también, la verdad jajaja"
"548","auronplay",2022-02-18 20:37:39,"1494773127569674246","@Pl4t0nic_lov3r JAJAJA te has expuesto noooo"
"549","auronplay",2022-02-18 18:54:43,"1494747222201749511","que puto viernes de mierda"
"550","auronplay",2022-02-15 23:05:35,"1493723190014746625","@menos_trece sería muy bueno que Twitch diera la opción de esconder el número de viewers 👊"
"551","auronplay",2022-02-15 21:38:50,"1493701361300606977","el portero del PSG https://t.co/X3tOGva4KZ"
"552","auronplay",2022-02-15 13:18:40,"1493575487058239492","@JuanSGuarnizo @YouTubeMexico ay 🤩 a ver saca la pinga"
"553","auronplay",2022-02-14 01:11:55,"1493030208349298688","@JuAmmpii_ eres tonto"
"554","auronplay",2022-02-14 01:03:49,"1493028169519149065","@A_n_g_e_l_Bv Angel, eres adorable jajaja escojo el color negro 👊"
"555","auronplay",2022-02-12 16:16:56,"1492533188949856262","@Karchezzz @adrianamishell_ has sido oficialmente #cazado y #expuesto"
"556","auronplay",2022-02-12 15:55:40,"1492527836036571149","@adrianamishell_ porque son: bobos"
"557","auronplay",2022-02-12 15:50:39,"1492526572905152518","@fyi_32 TortillaLand no tiene instagram, todo lo que veas es fake 👊"
"558","auronplay",2022-02-11 00:41:40,"1491935431436521473","nos vemos aquí mañana viernes (me había equivocado de día xd), yo seré uno de los jueces. acepto sobornos sin ningú… https://t.co/51FpKPIXnK"
"559","auronplay",2022-02-10 06:47:48,"1491665185475633152","@xTheFocuSx @aXoZerr te parece raro que esté despierto pero no que quiera escupirme en un ojo en fin para pensar señores otra decepción..."
"560","auronplay",2022-02-10 00:50:15,"1491575205591932933","@udelmart respeta guarro"
"561","auronplay",2022-02-10 00:46:24,"1491574237441708032","algún xico peludo para jugar a Minecraft con nosotras?? 😝😝😝🔥😚😋 https://t.co/oTfZLWCiRS"
"562","auronplay",2022-02-09 01:36:06,"1491224356797976577","pero JAJAJAJA https://t.co/dxCxOg6uuY"
"563","auronplay",2022-02-08 23:14:20,"1491188679809048576","@alexlozano1d pero jajajaja"
"564","auronplay",2022-02-08 23:07:30,"1491186960681291779","@RickyEdit hijo puta me la han pasado así desde la marca no es cosa mía jajaja"
"565","auronplay",2022-02-08 22:18:55,"1491174730698690561","Amigossss! Traigo un concurso de la hostia. @lgespana sortea los mejores productos para gaming. Siéntate, que te ca… https://t.co/lYlZtc7vQ2"
"566","auronplay",2022-02-08 13:49:53,"1491046631449726976","@fafadsito matar gente le sentó bien"
"567","auronplay",2022-02-07 16:06:25,"1490718602303094785","@rioboo eres un mierdas"
"568","auronplay",2022-02-07 12:24:34,"1490662771691855878","@NightlyDar el documental se llama ""El estafador de Tinder"" y es la historia de un señor que quería ser futbolista… https://t.co/Gh2Dtg4ghU"
"569","auronplay",2022-02-07 12:22:30,"1490662250952237062","@itsyasau creo que todos lo hemos buscado en instagram cuando hemos acabado el documental JAJAJA"
"570","auronplay",2022-02-07 12:19:22,"1490661462800482312","El estafador de Tinder ///// El estafador de Twitter https://t.co/DixyhTSvHm"
"571","auronplay",2022-02-06 16:08:21,"1490356698950909958","Dembélé viendo a Adama jugar https://t.co/hwEnwxJuuS"
"572","auronplay",2022-02-06 15:12:14,"1490342579803721732","@rubigrun yo también 😔🤙"
"573","auronplay",2022-02-05 23:33:18,"1490106288482705412","@SpreenDMC si bueno y cuando buscar un trabajo??"
"574","auronplay",2022-01-26 20:33:38,"1486437196177498120","He tirado yo Discord. Poneos a estudiar y dejad ya eso, me tenéis hasta los cojones. GOLFOS."
"575","auronplay",2022-01-26 14:57:40,"1486352646525104135","@TanizeN a ver qué tal va hoy el tema del OBS, toco madera."
"576","auronplay",2022-01-26 14:54:24,"1486351824814751753","Ayer aprovechando el descanso puse el Windows 11 en el PC con mucho miedo porque leí que era una completa basura. Y… https://t.co/OJyN2rvwRz"
"577","auronplay",2022-01-25 19:29:10,"1486058582382678019","@TrezzeG te mamaste"
"578","auronplay",2022-01-25 00:31:23,"1485772251240742913","el señor @SpreenDMC en el juego de las frases: https://t.co/ApJHMSGLOa"
"579","auronplay",2022-01-24 22:59:04,"1485749019179728897","@rapturrs Enhorabuena, les has añadido una chispa al último día espectacular 👏"
"580","auronplay",2022-01-24 22:47:26,"1485746090527924230","Hasta aquí los Squid Game Minecraft. Enhorabuena @OllieGamerz por esa victoria espectacular.
Gracias a @Komanch,… https://t.co/TxXQCFskXC"
"581","auronplay",2022-01-24 15:41:02,"1485638783777357824","@AUR0NKITTY soy un señor mayor que no sabe usar WhatsApp respeto por favor."
"582","auronplay",2022-01-24 15:34:34,"1485637155967975427","@yeyisbiy @JuanSGuarnizo mejor que nunca se sepa."
"583","auronplay",2022-01-24 15:32:08,"1485636544740438016","@JuanSGuarnizo https://t.co/5k7K0L0sIh"
"584","auronplay",2022-01-24 15:27:32,"1485635384813969409","@byjuantan FELICIDADESSSSS 🙌"
"585","auronplay",2022-01-24 15:27:11,"1485635299229188100","Se viene la 💫 magia 💫 https://t.co/6lbmO15lvh"
"586","auronplay",2022-01-24 15:01:29,"1485628831499268102","@lifeofthelazy 👏👏❤️"
"587","auronplay",2022-01-24 02:51:36,"1485445147366154242","@Bnitezps mi jubilación"
"588","auronplay",2022-01-23 14:19:40,"1485255919193796609","@Rubiu5 pillo sitio en este hilo para cuando se caiga en unas horas"
"589","auronplay",2022-01-22 20:08:44,"1484981375308791811","Los juegos deben continuar, hay compañeros que no tienen culpa, así que por mi parte anuncio mi descalificación y l… https://t.co/wmYYe07cUC"
"590","auronplay",2022-01-22 16:52:59,"1484932112973193218","Ha llegado el día. Hoy en Squid Game Minecraft habrá 3 juegos. Muchas posibilidades de que nos vayamos todos a la g… https://t.co/JdygFW5LiU"
"591","auronplay",2022-01-22 12:54:50,"1484872182874484747","@PatodeAqualand GRANDEEEEEEE FELICIDADESSSSS PATOOOOOOOOO 🦆🦆🦆🦆"
"592","auronplay",2022-01-22 00:58:15,"1484691848773967874","@JuanSGuarnizo y si es obvio que rompiste el record solo porque estas jugando al juego del calamar de minecraft que… https://t.co/aJiyrlmo1g"
"593","auronplay",2022-01-22 00:26:35,"1484683880384929792","Luisito Comunica con su propia compañía de telefonía con Internet y nosotros llamando por teléfono al servicio técn… https://t.co/vsHkjmaSJz"
"594","auronplay",2022-01-21 21:37:42,"1484641378755874823","@FolagoR admite que nos has hackeado, dilo ya"
"595","auronplay",2022-01-21 21:35:46,"1484640892917067784","@GonzaSkaylo si mañana pueden lo volverán a hacer diga algo o no, qué más da 😅"
"596","auronplay",2022-01-21 21:29:26,"1484639296216784907","Correcto. Si mañana vuelve a haber algún error, seremos descalificados.
Los hackers mañana: altoke mi rey 😎🤙 https://t.co/QmVGjW95q3"
"597","auronplay",2022-01-21 21:23:39,"1484637840428486662","@IbaiLlanos tu muerte ha hecho que todo se fuera a tomar por culo terrible 😔👊"
"598","auronplay",2022-01-21 20:58:30,"1484631514654691331","Mañana lo volvemos a intentar, si vuelve a fallar yo mismo me rajo el cuello con una botella como las de ayer y me… https://t.co/bUGlunCDhG"
"599","auronplay",2022-01-21 15:40:01,"1484551364185366529","@MovistareSports @HeberonYT ❤️"
"600","auronplay",2022-01-21 14:26:25,"1484532841312620544","Squid Game Minecraft es oficialmente el Twitch Rivals más visto en la historia de Twitch. 
Y aún quedan sorpresas 🥂 https://t.co/qeEEn1E4Fa"
"601","auronplay",2022-01-20 23:30:35,"1484307398852546561","https://t.co/rHSIo2gfDw"
"602","auronplay",2022-01-20 21:41:44,"1484280005970604037","@xTheFocuSx defiéndeme focus si yo muero no hay TortillaLand piénsalo, mata a 8cho."
"603","auronplay",2022-01-20 21:31:30,"1484277431649325058","Jabu, no te tocaba, me hacía ilusión que llegaras a la final y aprovecharas ese dinero. 
Ya que no ha podido ser, t… https://t.co/qkzfkRIX6r"
"604","auronplay",2022-01-20 21:19:50,"1484274494390874121","@FranCiancioci NOOOOOOO BETRAAAAAAAAAA"
"605","auronplay",2022-01-20 15:49:19,"1484191317978763264","@danvarivan no lo he quitado, está en la estantería de atrás para no tener el escritorio tan lleno de cosas y que se caigan constantemente."
"606","auronplay",2022-01-19 23:55:24,"1483951257148657664","Creo sinceramente que lo de @SquidCraftGames de hoy ha estado a otro nivel. Minecraft es un juego que no deja de so… https://t.co/8wBFkRKB7n"
"607","auronplay",2022-01-19 22:55:59,"1483936304832331778","@Heptaparaparshn @lux_auron cómo que no existo jajajaja"
"608","auronplay",2022-01-19 22:30:27,"1483929879322279944","@ameriquita_si como 😳"
"609","auronplay",2022-01-19 22:20:48,"1483927448450441221","@Sam83731942 noooo, al final conseguí agacharme más y no se me veía desde la puerta, gracias a eso he pasado xd"
"610","auronplay",2022-01-19 21:54:27,"1483920818979627008","@OsmaniAlmaguer pues me alegra mucho que tu bisabuela esté bien, la verdad."
"611","auronplay",2022-01-19 16:48:13,"1483843749436432384","VAMOS ALLÁ CON SQUID GAME MINECRAFT DÍA 1 

100.000 PEPINOS EN JUEGO 

https://t.co/EBV5doIQIj 

En 10 minutos le damos 🏎️"
"612","auronplay",2022-01-19 16:02:12,"1483832172482121732","@maryoneta_ cuando me conteste el mensaje que le envié por instagram 🤬"
"613","auronplay",2022-01-19 13:37:33,"1483795767890485249","@APAM_M3 persona que va a correr cada mañana:
el covid: retirada no hay nada que hacer aquí vámonos cagamos 😔🤙"
"614","auronplay",2022-01-19 13:34:50,"1483795085426888708","@_lauuu_g me la voy a inyectar en el ano probablemente."
"615","auronplay",2022-01-19 13:15:34,"1483790236157108228","@FilipNoSkill ¿Más aún? 😔👊"
"616","auronplay",2022-01-19 12:59:44,"1483786251757096969","Ahora ya poco a poco voy viendo la luz, pero Enero ha sido absolutamente asqueroso por culpa del bicho.
Vuelvo a in… https://t.co/36UCHukXsQ"
"617","auronplay",2022-01-19 12:59:44,"1483786250389794821","Han pasado más de 15 días y a pesar de no tener fiebre, estoy absolutamente agotado. Subo unas escaleras y noto que… https://t.co/yPrczAEpax"
"618","auronplay",2022-01-19 12:59:43,"1483786248909205504","A los siguientes días, se fueron los temblores pero llegaron los mocos y una tos digna de un señor que fuma puros y… https://t.co/ipAEy7nJPA"
"619","auronplay",2022-01-19 12:59:43,"1483786247395028994","El COVID es curioso porque la fiebre va y viene cuando le sale de la polla. Hay momentos que dices, buah, me siento… https://t.co/e8JU5beRBs"
"620","auronplay",2022-01-19 12:59:43,"1483786245742514183","Duermes a ratitos aprovechando el efecto del Paracetamol. Después de esos 5/6 días la fiebre se fue. Aún así, sin f… https://t.co/eDd5Dr54Qo"
"621","auronplay",2022-01-19 12:59:42,"1483786244257726468","Los primeros 5/6 días con mucha fiebre, llegando a picos de 39,7. 
Te tomas un paracetamol, se va durante 2 horas e… https://t.co/6tY4iqk3zM"
"622","auronplay",2022-01-19 12:59:42,"1483786242810691590","Me apetece hablar de mi experiencia con el COVID, espero que sirva para que al menos alguien que me lee a partir de… https://t.co/vnLJWP7F4A"
"623","auronplay",2022-01-17 22:28:49,"1483204689172869125","Contentísimo por el premio de TortillaLand a mejor serie, hubo mucho trabajo detrás y esta recompensa es todo un ho… https://t.co/eiHcW8QfpS"
"624","auronplay",2022-01-17 19:34:51,"1483160911980503043","@suja_gg lo habéis hecho muy bien, enhorabuena! ❤️"
"625","auronplay",2022-01-17 19:32:00,"1483160192799985664","@_biyin_ https://t.co/6MvUAnPZHi"
"626","auronplay",2022-01-17 19:30:49,"1483159894199091202","Para un evento que me gustaría haber ido y el COVID me ha tocado los cojones.
Si se hace el año que viene ahí estaré, incluso me ducharé. 😎🤙"
"627","auronplay",2022-01-16 15:36:45,"1482738603461685253","@Caith_Sith pffff expuesto"
"628","auronplay",2022-01-16 15:20:49,"1482734592129916930","@DjMaRiiO me dueles bro"
"629","auronplay",2022-01-16 15:16:32,"1482733513967382529","para de decir ""bro"" por favor, no eres de Brooklyn"
"630","auronplay",2022-01-16 13:15:21,"1482703017380089859","@fluorrazepam1 eso sin duda, igual que toda la familia de Harry, unos trozos de mierda."
"631","auronplay",2022-01-16 13:07:04,"1482700934316707846","Snape perdóname por decirte rata traidora 😔✊"
"632","auronplay",2022-01-16 02:36:06,"1482542147354218497","@DonReborn2 CÁLLESE MUGGLE"
"633","auronplay",2022-01-16 02:28:16,"1482540174823370753","DALE ESTOY VIENDO AHORA MISMO LA ÚLTIMA Y ESTOY EN EL SOFÁ DANDO VOLTERETAS HARRY TE QUIERO DALE DURO A ESE CALVO S… https://t.co/agt9laN74H"
"634","auronplay",2022-01-15 23:01:17,"1482488083970990083","@_Junkii_ espectacular!!! 🙌"
"635","auronplay",2022-01-15 15:04:31,"1482368103875026947","@gvnikolova como que no, felicidades! 🎉🎉"
"636","auronplay",2022-01-15 01:25:40,"1482162034275987458","@Lorence_auroner no que lo usáis cuando alguien os cae mal cabrones jajaja"
"637","auronplay",2022-01-15 01:21:49,"1482161062367698946","@aur0nly vale"
"638","auronplay",2022-01-15 01:17:57,"1482160089855311874","hoy me siento un poco paraguayo"
"639","auronplay",2022-01-14 23:55:50,"1482139423668158469","Mi primer raideo: 27 patatas y 40 de carne. 
Soy peligroso, lo sé, probablemente es mi último día en Egoland porque… https://t.co/CsTNXAyhdM"
"640","auronplay",2022-01-14 15:50:02,"1482017170913697793","@sofiaarcoss coño estaba más delgado ahora estoy un poco más panceta eh jajaja"
"641","auronplay",2022-01-14 13:46:31,"1481986087664988162","@NotGuchi jajaja me ha hecho mucha gracia tu comentario. Hoy toca Egoland 🥵🤙"
"642","auronplay",2022-01-14 13:43:07,"1481985232102469641","@imantadotv ya era hora"
"643","auronplay",2022-01-14 02:40:41,"1481818524997885952","@DalasReview @CoconutBGaming me ha tocado el pesado del año, la madre que lo parió jajajaja"
"644","auronplay",2022-01-04 23:30:50,"1478509256399892483","se ha filtrado mi sesión con @bizarrap en fin espero que os guste  😔🤙 https://t.co/LhfRNsUSJp"
"645","auronplay",2022-01-04 21:39:47,"1478481306870820864","Mil gracias por el gran recibimiento después de las vacaciones. Voy a descansar que me encuentro como un culo. Si m… https://t.co/kCScGe1EZ2"
"646","auronplay",2022-01-04 14:33:34,"1478374049009094666","@Marcosalviso3 @YYellow17 correcto 😎✊👊"
"647","auronplay",2022-01-04 13:21:33,"1478355924783874050","@papxrmoon grande! feliz cumpleaños! 🙌🙌"
"648","auronplay",2022-01-03 22:13:04,"1478127296867352579","@JaviMunozF me das miedo dime tu usuario para bloquearte"
"649","auronplay",2022-01-03 22:07:57,"1478126010981830656","@TrollingSir no sé qué se siente, nunca he perdido 😎"
"650","auronplay",2022-01-03 22:03:19,"1478124841563791361","Nunca, repito, NUNCA he perdido una partida en Clash Royale. Jamás he visto una derrota. Cuando veo que voy a perde… https://t.co/2GjL50YxI1"
"651","auronplay",2022-01-03 21:50:55,"1478121723102908425","@TheGrefg voy a por ti @elmarianaa ✊👊"
"652","auronplay",2022-01-02 21:47:56,"1477758583680942085","VAMOS CON TODO 🏎️🏎️ https://t.co/pQhC4vJzsa"
"653","auronplay",2022-01-02 21:35:44,"1477755513194569729","@JuanSGuarnizo me acuerdo de ti, el imbécil pesado de las gafas. vete a chingar a tu madre"
"654","auronplay",2022-01-02 15:56:16,"1477670084873183236","@Mem0_BZ JAJAJA eso te pasa por faltar el respeto a un pobre señor mayor indefenso y vulnerable 😔"
"655","auronplay",2022-01-02 03:27:10,"1477481567694032902","@aururun_ correcto jajaja"
"656","auronplay",2022-01-01 22:03:49,"1477400192693551107","@IbaiLlanos gracias mi porrero favorito 🚬"
"657","auronplay",2022-01-01 20:44:31,"1477380237117771786","VAMOOOOOOOOOO 🙌 https://t.co/6D00xCBwdf"
"658","auronplay",2021-12-31 23:58:58,"1477066782695473153","Feliz 2022 amigos. Salud y felicidad para todos joder y si no te parece bien nos partimos la madre y ya está. ✊👊"
"659","auronplay",2021-12-31 15:02:38,"1476931812022706188","@Quackity CUANDO MARIO KART???? TIENES MIEDO???? RESPONDE"
"660","auronplay",2021-12-31 14:46:43,"1476927806303047696","#NuevaFotoDePerfil https://t.co/qvZPwLVEKJ"
"661","auronplay",2021-12-30 17:56:37,"1476613206596591616","feliz navidad culona"
"662","auronplay",2021-12-30 14:35:38,"1476562627593703436","buenas tardes queridos comedores de huevos, espero que tengan un gran día 🤙"
"663","auronplay",2021-12-28 15:25:51,"1475850489187213312","@Jans_G17 felicidades! 🥂"
"664","auronplay",2021-12-28 14:14:22,"1475832500194795525","@_Junkii_ 🤣🤣🤣🤣😂😂😂😂😂😜"
"665","auronplay",2021-12-28 14:12:22,"1475831997884948482","ola e desidido no acer más streams lo dejo todo ok?? no me vais a volver a ver se acabó no es broma 🤬🤬🤬

que no que… https://t.co/JAk7NT3aQX"
"666","auronplay",2021-12-24 20:25:51,"1474476436115365896","Feliz Navidad a todos ❤️

Menos si eres Géminis 🤢🤮"
"667","auronplay",2021-12-24 13:16:49,"1474368468237627392","explicaciones @IbaiLlanos??? https://t.co/MyYmutFGYN"
"668","auronplay",2021-12-24 11:42:21,"1474344693794324482","@DonReborn2 https://t.co/kS3IXh2cXJ"
"669","auronplay",2021-12-24 00:30:21,"1474175578374819849","FELICIDADES LOUIS TE QUIERO https://t.co/oNxVuGm9zN"
"670","auronplay",2021-12-23 22:04:35,"1474138896531349504","@auronpan JAJAJAJA"
"671","auronplay",2021-12-23 20:37:55,"1474117085789839361","2022 https://t.co/snGBFE2AyP"
"672","auronplay",2021-12-23 16:40:45,"1474057400927850509","🤫 https://t.co/nG9HUUnu5a"
"673","auronplay",2021-12-23 15:21:37,"1474037483490979848","@Perxitaa Eso es marihuana???? entonces sin duda fue @IbaiLlanos"
"674","auronplay",2021-12-23 14:13:22,"1474020308269084676","pero esto qué es si yo no he tocado nada 

alto caballero policía jardinera a ver ese nabo https://t.co/inO3QaVO8g"
"675","auronplay",2021-12-22 22:40:45,"1473785608149549059","@HumbertoHaroCo1 no quiero"
"676","auronplay",2021-12-22 21:45:09,"1473771615511056393","@ByHanyo te perdono 🤬"
"677","auronplay",2021-12-22 21:30:27,"1473767918823522309","@JaviDMr10 JAJAJA tranquilo no estás solo"
"678","auronplay",2021-12-22 21:09:50,"1473762730435874822","@Cambp8 VIVA JAPÓN Y LOS JAPONESES"
"679","auronplay",2021-12-22 17:39:12,"1473709721194479619","@JuanSGuarnizo ficha por KOI (el dueño es ibai) y empieza a consumir drogas. casualidad??? en fin yo no digo nada......"
"680","auronplay",2021-12-22 16:16:16,"1473688848857190402","De hecho tengo un trailer preparado pero igual ya es demasiado para hoy, mejor otro día, no? 🌚"
"681","auronplay",2021-12-22 16:02:32,"1473685396378857482","2022 viene cargadito y pondremos todo nuestro empeño y cariño en que lo paséis bien. Montaré una historia con princ… https://t.co/EQD5Jv1Afk"
"682","auronplay",2021-12-21 20:19:27,"1473387660492292099","@PrimeVideoES grandes!"
"683","auronplay",2021-12-21 13:53:24,"1473290507333820416","@A_Javier01 no voy a volver a comer pulpo en mi puta vida"
"684","auronplay",2021-12-21 13:49:43,"1473289583764938754","en serio me esperaba muchas cosas del 2021 pero no que iba a acabar llorando por un documental de un señor que se h… https://t.co/nUBjs1oxko"
"685","auronplay",2021-12-20 22:19:53,"1473055580482945033","@HeberonYT @Tortilla_Land @cPathz @DiegooMC @DDONALDD_ @yulirojasn2 @JavierLobosS @JuanquiGL @Guydebord_rabm @EBERT1392 ese cuadro... 🥵"
"686","auronplay",2021-12-20 16:07:35,"1472961890850676743","Coño, el 17 son los premios Esland jaja, lo pasamos al 18 o 19, dont worry panitas 🤙 https://t.co/BDhpjw9FnS"
"687","auronplay",2021-12-20 15:29:57,"1472952417746665474","150 participantes lucharán por ese premio que de momento no podemos decir 🤭"
"688","auronplay",2021-12-20 15:16:10,"1472948950839738371","Squid Game en Minecraft empezará el día 17 de Enero y tendrá una duración de una semana.
Será un Twitch Rivals y el… https://t.co/mYvrMRO1kG"
"689","auronplay",2021-12-19 22:41:23,"1472698603995123712","reforzando la amistad 😎🤙 https://t.co/AjGLv49vyy"
"690","auronplay",2021-12-19 21:34:50,"1472681858530000900","@MisterJagger_ ya me has jodido la noche"
"691","auronplay",2021-12-19 21:34:08,"1472681680532082692","@MarkElExperto yo ahora mismo jajaja"
"692","auronplay",2021-12-19 21:28:17,"1472680209107361798","a 5 puntos del segundo 
ORGULLO DE TEAM https://t.co/QHTjqX2rR3"
"693","auronplay",2021-12-19 14:01:31,"1472567776363618320","de esto no hacen tiktoks de mierda no??? en fin otra decepcion... https://t.co/QacG7ybRVD"
"694","auronplay",2021-12-18 21:51:17,"1472323610064953348","@rapzerputos @aXoZerr eso ya es malcriarlo"
"695","auronplay",2021-12-18 21:48:23,"1472322878439841794","@aXoZerr lo has hecho de puta madre *le da 5 euros y le guiña el ojo* toma para que salgas con tus amigos"
"696","auronplay",2021-12-18 21:40:34,"1472320912489955336","@xzcrime @axoqiuv ay dios mío, me refiero a que soy tendencia en España y no en México xd"
"697","auronplay",2021-12-18 21:39:22,"1472320608239341575","@JuanSGuarnizo buen trabajo, la próxima vez recuerda utilizar las manos para jugar maldito grosero"
"698","auronplay",2021-12-18 21:36:15,"1472319826852986888","@axoqiuv claro, es que yo no vivo en México 🤭"
"699","auronplay",2021-12-18 21:08:24,"1472312815729922053","pero por qué soy tendencia otra vez estoy cenando déjenme en paz váyanse a la mierda mamahuevos"
"700","auronplay",2021-12-18 20:09:19,"1472297948449017861","@trikipus vas a flipar"
"701","auronplay",2021-12-18 16:58:28,"1472249917666119686","Todo mi team bajando Valorant 5 minutos antes de empezar.
Se me caen las lágrimas del orgullo :')"
"702","auronplay",2021-12-18 16:55:19,"1472249125949296642","Orgulloso de mi equipo. Representan totalmente mis valores, pasarlo bien y partirnos el culo 🙌 https://t.co/6hvIwn3rKZ"
"703","auronplay",2021-12-18 15:24:36,"1472226296314875905","@ChristianMil997 cuando te cambies la foto de perfil en serio llevas 10 años con la misma foto basta ya"
"704","auronplay",2021-12-18 15:21:32,"1472225526018359303","https://t.co/fzsLKsDggG"
"705","auronplay",2021-12-18 00:09:22,"1471995969797595140","@JuanSGuarnizo juega al LOL mañana grosero yo no puedo tengo que acompañar a mi abuela al hospital está viejita"
"706","auronplay",2021-12-17 21:54:04,"1471961922375499777","@Spursito oleeeeeeeee 👏🎄"
"707","auronplay",2021-12-17 21:39:54,"1471958355124047872","@IbaiLlanos no te lo recomiendo. me hice esta foto y después vino la mayor crisis de los últimos 20 años https://t.co/7sXwelvbOY"
"708","auronplay",2021-12-17 21:37:10,"1471957667824291844","@dedreviil se me subió la fama 0 humildad 😭👎👎"
"709","auronplay",2021-12-08 16:32:02,"1468619390174339076","@auronhoe Twitter: 🪦😍🪦"
"710","auronplay",2021-12-08 16:23:23,"1468617211002638345","yo: se me ha muerto el gato 
Twitter: nos encanta 🥰🥰🤪😳🔥"
"711","auronplay",2021-12-08 16:20:24,"1468616462378143746","https://t.co/5QFyHU4dwS https://t.co/0naSCZG05V"
"712","auronplay",2021-12-07 14:58:30,"1468233463849496583","hoy me he despertado un poco así https://t.co/ZGTBL2QKda"
"713","auronplay",2021-12-06 22:36:57,"1467986448406261766","@johnnyescobio pero esto qué es JAJAJAJA"
"714","auronplay",2021-12-06 21:26:32,"1467968727459237891","@IbaiLlanos pero pon una de verdad si yo me los fumo doblados VIVA ESPAÑA https://t.co/VPQxOyMyRk"
"715","auronplay",2021-12-06 15:50:45,"1467884222534795274","@bizarrap te ríes de España?????"
"716","auronplay",2021-12-06 15:02:03,"1467871968556949506","@TheGrefg Quítale la nominación a los premios por favor no podemos premiar a un pincha porros."
"717","auronplay",2021-12-06 14:58:28,"1467871064550264840","@JuanSGuarnizo háztelos en la cara y graba un disco de trap colombiano"
"718","auronplay",2021-12-06 14:45:41,"1467867847904964614","@ayanamiento abre los ojos y reflexiona.
la biblia es clara."
"719","auronplay",2021-12-06 14:41:04,"1467866686082670598","A ver qué excusa pone ahora Don Ibai Llanos alias el porritos.
En fin otra decepción suma y sigue..... https://t.co/kbGwk1wMaj"
"720","auronplay",2021-12-06 14:37:36,"1467865814695129093","@PrainsDris @IbaiLlanos #LaLuchaSigue"
"721","auronplay",2021-12-06 00:36:24,"1467654118177128455","@aXoZerr https://t.co/HTlWaKard5"
"722","auronplay",2021-12-06 00:25:49,"1467651458124455941","@MarkiLokurasY Luego te quejas cuando te banean. Reflexiona, por favor."
"723","auronplay",2021-12-06 00:22:21,"1467650582370729984","¿Cómo que ""uwu""? ¿Cómo puedes llegar a decir semejante barbaridad? ¿A caso sabes lo que eso podría desencadenar? Qu… https://t.co/vBubhkiNm5"
"724","auronplay",2021-12-05 23:55:08,"1467643732812087303","@JuanSGuarnizo enhorabuena, me das asco! 😍"
"725","auronplay",2021-12-05 15:46:14,"1467520700319739914","@ElTioShur un buen porro mejor"
"726","auronplay",2021-12-05 15:06:36,"1467510723907624972","@Bloody_Yue 😍😍"
"727","auronplay",2021-12-05 02:07:50,"1467314743169929220","@rata_fumando no sé a quién votaría pero me falta perxas nominado, la verdad"
"728","auronplay",2021-12-05 00:32:30,"1467290750253772801","@aXoZerr komo? castigado sin jugar a la play"
"729","auronplay",2021-12-04 23:56:11,"1467281612656283656","@NicolasLezcano_ 🥵"
"730","auronplay",2021-12-04 23:49:42,"1467279979264331776","Votadme o mañana vuelvo a hacer GTA vosotros mismos. https://t.co/zkzblMX3iv"
"731","auronplay",2021-12-03 20:53:33,"1466873261845893126","@sofiaarcoss es que ese viejo es mucho viejo 😔🙌"
"732","auronplay",2021-12-02 01:19:06,"1466215312303525895","@diego_diikiner gracias diego ❤️"
"733","auronplay",2021-12-01 20:29:25,"1466142412364042250","en fin, este es el ídolo de tus hijos????  https://t.co/vLWyNNFbGb https://t.co/zgrQjjo6AL"
"734","auronplay",2021-12-01 14:50:28,"1466057112610615298","¡Oh Gloria!"
"735","auronplay",2021-12-01 01:31:46,"1465856114151641089","@K3vsArr ¡Oh Gloria!"
"736","auronplay",2021-12-01 01:27:19,"1465854994758909953","Reflexionen y abran los ojos https://t.co/lXxNutCbf3"
